Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
4156.14,92.51,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.59,7.44,0,-1.$,75.56,0
4157.14,92.50,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.56,7.44,0,-1.$,75.56,0
4158.14,92.52,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.56,7.44,0,-1.$,75.56,0
4159.14,92.53,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.56,7.44,0,-1.$,75.55,0
4160.14,92.51,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.56,7.44,0,-1.$,75.55,0
4161.14,92.50,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.53,7.44,0,-1.$,75.55,0
4162.14,92.51,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.53,7.44,0,-1.$,75.55,0
4163.14,92.53,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.53,7.44,0,-1.$,75.55,0
4164.14,92.51,14.63,125.8,90.1,108.6,0.980,36.33,6.58,71.1,539.53,7.44,0,-1.$,75.55,0
4165.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.51,7.44,0,-1.$,75.54,0
4166.14,92.50,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.51,7.44,0,-1.$,75.54,0
4167.14,92.52,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.51,7.44,0,-1.$,75.54,0
4168.14,92.51,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.51,7.44,0,-1.$,75.54,0
4169.14,92.48,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.49,7.44,0,-1.$,75.54,0
4170.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.49,7.44,0,-1.$,75.54,0
4171.14,92.52,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.49,7.44,0,-1.$,75.54,0
4172.14,92.51,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.49,7.44,0,-1.$,75.53,0
4173.14,92.48,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.46,7.44,0,-1.$,75.53,0
4174.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.46,7.44,0,-1.$,75.53,0
4175.14,92.52,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.46,7.44,0,-1.$,75.53,0
4176.14,92.51,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.46,7.44,0,-1.$,75.53,0
4177.14,92.48,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.44,7.44,0,-1.$,75.53,0
4178.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.44,7.44,0,-1.$,75.53,0
4179.14,92.51,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.44,7.44,0,-1.$,75.53,0
4180.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.44,7.44,0,-1.$,75.52,0
4181.14,92.47,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.42,7.44,0,-1.$,75.52,0
4182.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.42,7.44,0,-1.$,75.52,0
4183.14,92.50,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.42,7.44,0,-1.$,75.52,0
4184.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.42,7.44,0,-1.$,75.52,0
4185.14,92.47,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.42,7.44,0,-1.$,75.52,0
4186.14,92.48,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.41,7.44,0,-1.$,75.52,0
4187.14,92.50,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.41,7.44,0,-1.$,75.51,0
4188.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.41,7.44,0,-1.$,75.51,0
4189.14,92.47,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.2,539.41,7.44,0,-1.$,75.51,0
4190.14,92.47,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.2,539.39,7.44,0,-1.$,75.51,0
4191.14,92.49,14.63,125.8,90.1,108.7,0.980,36.33,6.58,71.1,539.39,7.44,0,-1.$,75.51,0
4192.14,92.49,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.39,7.44,0,-1.$,75.51,0
4193.14,92.47,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.39,7.44,0,-1.$,75.51,0
4194.14,92.46,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.37,7.44,0,-1.$,75.50,0
4195.14,92.48,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.37,7.44,0,-1.$,75.50,0
4196.14,92.49,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.37,7.44,0,-1.$,75.50,0
4197.14,92.47,14.63,125.8,90.1,108.7,0.980,36.32,6.58,71.2,539.37,7.44,0,-1.$,75.50,0
4198.14,92.46,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.35,7.44,0,-1.$,75.50,0
4199.14,92.47,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.35,7.44,0,-1.$,75.50,0
4200.14,92.48,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.35,7.44,0,-1.$,75.50,0
4201.14,92.47,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.35,7.44,0,-1.$,75.50,0
4202.14,92.45,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.32,7.44,0,-1.$,75.49,0
4203.14,92.46,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.32,7.44,0,-1.$,75.49,0
4204.14,92.48,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.32,7.44,0,-1.$,75.49,0
4205.14,92.47,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.32,7.44,0,-1.$,75.49,0
4206.14,92.44,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.30,7.44,0,-1.$,75.49,0
4207.14,92.46,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.30,7.44,0,-1.$,75.49,0
4208.14,92.48,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.30,7.44,0,-1.$,75.49,0
4209.14,92.47,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.30,7.44,0,-1.$,75.48,0
4210.14,92.44,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.28,7.44,0,-1.$,75.48,0
4211.14,92.47,14.63,125.9,90.2,108.7,0.980,36.32,6.58,71.2,539.28,7.44,0,-1.$,75.48,0
4212.14,92.48,14.63,125.9,90.2,108.7,0.980,36.32,6.58,71.2,539.28,7.44,0,-1.$,75.48,0
4213.14,92.45,14.63,125.9,90.1,108.7,0.980,36.32,6.58,71.2,539.28,7.44,0,-1.$,75.48,0
4214.14,92.44,14.63,125.9,90.2,108.7,0.980,36.32,6.58,71.2,539.26,7.44,0,-1.$,75.48,0
4215.14,92.46,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.26,7.44,0,-1.$,75.48,0
4216.14,92.47,14.63,125.9,90.2,108.7,0.980,36.32,6.58,71.2,539.26,7.44,0,-1.$,75.48,0
4217.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.26,7.44,0,-1.$,75.47,0
4218.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.23,7.44,0,-1.$,75.47,0
4219.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.23,7.44,0,-1.$,75.47,0
4220.14,92.47,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.23,7.44,0,-1.$,75.47,0
4221.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.23,7.44,0,-1.$,75.47,0
4222.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.21,7.44,0,-1.$,75.47,0
4223.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.21,7.44,0,-1.$,75.47,0
4224.14,92.46,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.21,7.44,0,-1.$,75.47,0
4225.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.21,7.44,0,-1.$,75.46,0
4226.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.21,7.44,0,-1.$,75.46,0
4227.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.18,7.44,0,-1.$,75.46,0
4228.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.18,7.44,0,-1.$,75.46,0
4229.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.18,7.44,0,-1.$,75.46,0
4230.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.18,7.44,0,-1.$,75.46,0
4231.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.15,7.44,0,-1.$,75.46,0
4232.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.15,7.44,0,-1.$,75.46,0
4233.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.15,7.44,0,-1.$,75.45,0
4234.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.15,7.44,0,-1.$,75.45,0
4235.14,92.42,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.12,7.44,0,-1.$,75.45,0
4236.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.12,7.44,0,-1.$,75.45,0
4237.14,92.45,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.12,7.44,0,-1.$,75.45,0
4238.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.12,7.44,0,-1.$,75.45,0
4239.14,92.41,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.09,7.44,0,-1.$,75.45,0
4240.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.09,7.44,0,-1.$,75.45,0
4241.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.09,7.44,0,-1.$,75.45,0
4242.14,92.43,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.09,7.44,0,-1.$,75.44,0
4243.14,92.41,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.06,7.44,0,-1.$,75.44,0
4244.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.06,7.44,0,-1.$,75.44,0
4245.14,92.44,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.06,7.44,0,-1.$,75.44,0
4246.14,92.41,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.06,7.44,0,-1.$,75.44,0
4247.14,92.40,14.63,125.9,90.2,108.8,0.980,36.32,6.58,71.2,539.03,7.44,0,-1.$,75.44,0
4248.14,92.43,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.03,7.44,0,-1.$,75.44,0
4249.14,92.44,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.03,7.44,0,-1.$,75.44,0
4250.14,92.41,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.03,7.44,0,-1.$,75.43,0
4251.14,92.40,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.00,7.44,0,-1.$,75.43,0
4252.14,92.42,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.00,7.44,0,-1.$,75.43,0
4253.14,92.44,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.00,7.44,0,-1.$,75.43,0
4254.14,92.41,14.63,126.0,90.2,108.8,0.980,36.32,6.58,71.2,539.00,7.44,0,-1.$,75.43,0
4255.14,92.40,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,538.97,7.44,0,-1.$,75.43,0
4256.14,92.41,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,538.97,7.44,0,-1.$,75.43,0
4257.14,92.43,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,538.97,7.44,0,-1.$,75.43,0
4258.14,92.41,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,538.97,7.44,0,-1.$,75.43,0
4259.14,92.39,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.84,7.44,0,-1.$,75.42,0
4260.14,92.41,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.84,7.44,0,-1.$,75.42,0
4261.14,92.42,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.84,7.44,0,-1.$,75.42,0
4262.14,92.40,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.84,7.44,0,-1.$,75.42,0
4263.14,92.39,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.80,7.44,0,-1.$,75.42,0
4264.14,92.40,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.80,7.44,0,-1.$,75.42,0
4265.14,92.42,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.80,7.44,0,-1.$,75.41,0
4266.14,92.40,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.80,7.44,0,-1.$,75.41,0
4267.14,92.39,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.76,7.44,0,-1.$,75.41,0
4268.14,92.39,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.76,7.44,0,-1.$,75.41,0
4269.14,92.41,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.76,7.44,0,-1.$,75.41,0
4270.14,92.41,14.71,126.0,90.2,108.8,0.980,36.32,6.58,71.2,542.76,7.44,0,-1.$,75.40,0
4271.14,92.39,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.76,7.44,0,-1.$,75.40,0
4272.14,92.39,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.73,7.44,0,-1.$,75.40,0
4273.14,92.40,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.73,7.44,0,-1.$,75.40,0
4274.14,92.41,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.73,7.44,0,-1.$,75.39,0
4275.14,92.39,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.73,7.44,0,-1.$,75.39,0
4276.14,92.38,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.71,7.44,0,-1.$,75.39,0
4277.14,92.41,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.71,7.44,0,-1.$,75.38,0
4278.14,92.41,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.71,7.44,0,-1.$,75.38,0
4279.14,92.37,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.71,7.44,0,-1.$,75.37,0
4280.14,92.38,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.37,0
4281.14,92.41,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.36,0
4282.14,92.41,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.36,0
4283.14,92.37,14.71,126.0,90.2,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.35,0
4284.14,92.37,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.35,0
4285.14,92.40,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.34,0
4286.14,92.40,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.34,0
4287.14,92.37,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.3,542.70,7.44,0,-1.$,75.33,0
4288.14,92.37,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.3,542.70,7.44,0,-1.$,75.33,0
4289.14,92.39,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.32,0
4290.14,92.40,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.32,0
4291.14,92.37,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.3,542.70,7.44,0,-1.$,75.31,0
4292.14,92.36,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.3,542.70,7.44,0,-1.$,75.30,0
4293.14,92.39,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.3,542.70,7.44,0,-1.$,75.30,0
4294.14,92.40,14.71,126.0,90.3,108.9,0.980,36.32,6.58,71.2,542.70,7.44,0,-1.$,75.29,0
4295.14,92.37,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.28,0
4296.14,92.36,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.27,0
4297.14,92.38,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.27,0
4298.14,92.39,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.26,0
4299.14,92.37,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.25,0
4300.14,92.35,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.24,0
4301.14,92.37,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.24,0
4302.14,92.39,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.23,0
4303.14,92.36,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.22,0
4304.14,92.35,14.71,126.0,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.21,0
4305.14,92.36,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.20,0
4306.14,92.38,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.19,0
4307.14,92.36,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.70,7.44,0,-1.$,75.18,0
4308.14,92.35,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.69,7.44,0,-1.$,75.17,0
4309.14,92.35,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.69,7.44,0,-1.$,75.16,0
4310.14,92.38,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.69,7.44,0,-1.$,75.15,0
4311.14,92.36,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.69,7.44,0,-1.$,75.14,0
4312.14,92.34,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.68,7.44,0,-1.$,75.11,0
4313.14,92.35,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.68,7.44,0,-1.$,75.08,0
4314.14,92.37,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.68,7.44,0,-1.$,75.04,0
4315.14,92.36,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.68,7.44,0,-1.$,75.00,0
4316.14,92.33,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.67,7.44,0,-1.$,74.96,0
4317.14,92.34,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.67,7.44,0,-1.$,74.91,0
4318.14,92.37,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.67,7.44,0,-1.$,74.86,0
4319.14,92.36,14.71,126.1,90.3,108.9,0.980,36.31,6.58,71.3,542.67,7.44,0,-1.$,74.81,0
4320.14,92.33,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.65,7.44,0,-1.$,74.76,0
4321.14,92.33,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.65,7.44,0,-1.$,74.70,0
4322.14,92.36,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.65,7.44,0,-1.$,74.64,0
4323.14,92.35,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.65,7.44,0,-1.$,74.59,0
4324.14,92.32,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.65,7.44,0,-1.$,74.53,0
4325.14,92.32,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.62,7.44,0,-1.$,74.47,0
4326.14,92.35,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.62,7.44,0,-1.$,74.40,0
4327.14,92.35,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.62,7.44,0,-1.$,74.34,0
4328.14,92.32,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.62,7.44,0,-1.$,74.28,0
4329.14,92.32,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.58,7.44,0,-1.$,74.22,0
4330.14,92.35,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.58,7.44,0,-1.$,74.16,0
4331.14,92.35,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.58,7.44,0,-1.$,74.09,0
4332.14,92.31,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.58,7.44,0,-1.$,74.03,0
4333.14,92.31,14.71,126.1,90.3,109.0,0.980,36.31,6.58,71.3,542.53,7.44,0,-1.$,73.97,0
4334.14,92.34,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.53,7.44,0,-1.$,73.92,0
4335.14,92.34,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.53,7.44,0,-1.$,73.87,0
4336.14,92.31,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.53,7.44,0,-1.$,73.83,0
4337.14,92.30,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.48,7.44,0,-1.$,73.79,0
4338.14,92.33,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.48,7.44,0,-1.$,73.76,0
4339.14,92.34,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.48,7.44,0,-1.$,73.74,0
4340.14,92.31,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.48,7.44,0,-1.$,73.72,0
4341.14,92.30,14.71,126.1,90.4,109.0,0.980,36.31,6.58,71.3,542.42,7.44,0,-1.$,73.70,0
4342.14,92.32,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.42,7.44,0,-1.$,73.69,0
4343.14,92.32,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.42,7.44,0,-1.$,73.67,0
4344.14,92.31,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.42,7.44,0,-1.$,73.67,0
4345.14,92.30,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.34,7.44,0,-1.$,73.66,0
4346.14,92.31,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.34,7.44,0,-1.$,73.65,0
4347.14,92.32,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.34,7.44,0,-1.$,73.65,0
4348.14,92.30,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.34,7.44,0,-1.$,73.65,0
4349.14,92.29,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.26,7.44,0,-1.$,73.65,0
4350.14,92.30,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.26,7.44,0,-1.$,73.65,0
4351.14,92.32,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.26,7.44,0,-1.$,73.65,0
4352.14,92.30,14.71,126.2,90.4,109.0,0.980,36.31,6.58,71.3,542.26,7.44,0,-1.$,73.65,0
4353.14,92.28,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.17,7.44,0,-1.$,73.66,0
4354.14,92.29,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.17,7.44,0,-1.$,73.66,0
4355.14,92.32,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.17,7.44,0,-1.$,73.66,0
4356.14,92.30,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.17,7.44,0,-1.$,73.67,0
4357.14,92.28,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.07,7.44,0,-1.$,73.67,0
4358.14,92.29,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.07,7.44,0,-1.$,73.68,0
4359.14,92.31,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.07,7.44,0,-1.$,73.68,0
4360.14,92.30,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,542.07,7.44,0,-1.$,73.69,0
4361.14,92.27,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.97,7.44,0,-1.$,73.70,0
4362.14,92.28,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.97,7.44,0,-1.$,73.70,0
4363.14,92.31,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.97,7.44,0,-1.$,73.71,0
4364.14,92.30,14.71,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.97,7.44,0,-1.$,73.72,0
4365.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.86,7.44,0,-1.$,73.72,0
4366.14,92.28,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.86,7.44,0,-1.$,73.73,0
4367.14,92.31,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.86,7.44,0,-1.$,73.74,0
4368.14,92.30,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,541.86,7.44,0,-1.$,73.74,0
4369.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.71,7.44,0,-1.$,73.75,0
4370.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.71,7.44,0,-1.$,73.76,0
4371.14,92.30,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.71,7.44,0,-1.$,73.77,0
4372.14,92.30,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.71,7.44,0,-1.$,73.78,0
4373.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.59,7.44,0,-1.$,73.78,0
4374.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.59,7.44,0,-1.$,73.79,0
4375.14,92.30,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.59,7.44,0,-1.$,73.80,0
4376.14,92.28,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.59,7.44,0,-1.$,73.81,0
4377.14,92.27,14.78,126.2,90.4,109.1,0.980,36.31,6.58,71.3,545.59,7.44,0,-1.$,73.82,0
