Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
3358.14,98.95,17.24,124.4,91.1,108.2,0.980,36.41,6.62,66.9,471.81,7.46,0,-1.$,75.75,0
3359.14,98.92,17.24,124.4,91.1,108.2,0.980,36.41,6.62,66.9,471.81,7.46,0,-1.$,75.76,0
3360.14,98.93,17.34,124.5,91.1,108.2,0.980,36.41,6.62,66.9,471.78,7.46,0,-1.$,75.76,0
3361.14,98.94,17.34,124.5,91.1,108.2,0.980,36.41,6.62,66.9,471.78,7.46,0,-1.$,75.77,0
3362.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,471.78,7.46,0,-1.$,75.77,0
3363.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.45,7.46,0,-1.$,75.77,0
3364.14,98.93,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.45,7.46,0,-1.$,75.78,0
3365.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.45,7.46,0,-1.$,75.78,0
3366.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.45,7.46,0,-1.$,75.78,0
3367.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.41,7.46,0,-1.$,75.79,0
3368.14,98.93,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.41,7.46,0,-1.$,75.79,0
3369.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.41,7.46,0,-1.$,75.79,0
3370.14,98.90,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.37,7.46,0,-1.$,75.80,0
3371.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.37,7.46,0,-1.$,75.80,0
3372.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.37,7.46,0,-1.$,75.80,0
3373.14,98.90,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.34,7.46,0,-1.$,75.80,0
3374.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.34,7.46,0,-1.$,75.81,0
3375.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.34,7.46,0,-1.$,75.81,0
3376.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.34,7.46,0,-1.$,75.81,0
3377.14,98.90,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.31,7.46,0,-1.$,75.81,0
3378.14,98.92,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.31,7.46,0,-1.$,75.81,0
3379.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.31,7.46,0,-1.$,75.82,0
3380.14,98.89,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.27,7.46,0,-1.$,75.82,0
3381.14,98.90,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.27,7.46,0,-1.$,75.82,0
3382.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.27,7.45,0,-1.$,75.82,0
3383.14,98.89,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.27,7.46,0,-1.$,75.82,0
3384.14,98.89,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.24,7.46,0,-1.$,75.83,0
3385.14,98.91,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.24,7.45,0,-1.$,75.83,0
3386.14,98.90,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.24,7.45,0,-1.$,75.83,0
3387.14,98.88,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.22,7.46,0,-1.$,75.83,0
3388.14,98.90,17.34,124.5,91.2,108.3,0.980,36.41,6.62,66.9,474.22,7.45,0,-1.$,75.83,0
3389.14,98.90,17.34,124.5,91.2,108.3,0.980,36.41,6.62,66.9,474.22,7.45,0,-1.$,75.83,0
3390.14,98.88,17.34,124.5,91.1,108.3,0.980,36.41,6.62,66.9,474.22,7.45,0,-1.$,75.84,0
3391.14,98.88,17.34,124.5,91.2,108.3,0.981,36.41,6.62,66.9,474.19,7.45,0,-1.$,75.84,0
3392.14,98.89,17.34,124.5,91.2,108.3,0.980,36.41,6.62,66.9,474.19,7.45,0,-1.$,75.84,0
3393.14,98.88,17.34,124.5,91.2,108.3,0.980,36.40,6.62,66.9,474.19,7.45,0,-1.$,75.84,0
3394.14,98.87,17.34,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.17,7.45,0,-1.$,75.84,0
3395.14,98.88,17.34,124.5,91.2,108.3,0.980,36.40,6.62,66.9,474.17,7.45,0,-1.$,75.84,0
3396.14,98.88,17.34,124.5,91.2,108.3,0.980,36.40,6.62,66.9,474.17,7.45,0,-1.$,75.84,0
3397.14,98.87,17.34,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.17,7.45,0,-1.$,75.84,0
3398.14,98.87,17.34,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.15,7.45,0,-1.$,75.85,0
3399.14,98.88,17.34,124.5,91.2,108.3,0.980,36.40,6.62,66.9,474.15,7.45,0,-1.$,75.85,0
3400.14,98.87,17.34,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.15,7.45,0,-1.$,75.85,0
3401.14,98.85,17.44,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.12,7.45,0,-1.$,75.85,0
3402.14,98.86,17.44,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.12,7.45,0,-1.$,75.85,0
3403.14,98.87,17.44,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.12,7.45,0,-1.$,75.85,0
3404.14,98.85,17.44,124.5,91.2,108.3,0.981,36.40,6.62,66.9,474.12,7.45,0,-1.$,75.85,0
3405.14,98.85,17.44,124.5,91.2,108.3,0.981,36.40,6.62,66.9,476.85,7.45,0,-1.$,75.85,0
3406.14,98.87,17.44,124.6,91.2,108.3,0.981,36.40,6.62,66.9,476.85,7.45,0,-1.$,75.85,0
3407.14,98.85,17.44,124.6,91.2,108.3,0.981,36.40,6.62,66.9,476.85,7.45,0,-1.$,75.85,0
3408.14,98.84,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.82,7.45,0,-1.$,75.85,0
3409.14,98.86,17.44,124.6,91.2,108.4,0.981,36.40,6.62,66.9,476.82,7.45,0,-1.$,75.85,0
3410.14,98.86,17.44,124.6,91.2,108.4,0.981,36.40,6.62,66.9,476.82,7.45,0,-1.$,75.85,0
3411.14,98.83,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.80,7.45,0,-1.$,75.85,0
3412.14,98.83,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.80,7.45,0,-1.$,75.85,0
3413.14,98.85,17.44,124.6,91.2,108.4,0.981,36.40,6.62,66.9,476.80,7.45,0,-1.$,75.86,0
3414.14,98.83,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.80,7.45,0,-1.$,75.86,0
3415.14,98.83,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.77,7.45,0,-1.$,75.86,0
3416.14,98.85,17.44,124.6,91.2,108.4,0.981,36.40,6.62,66.9,476.77,7.45,0,-1.$,75.86,0
3417.14,98.85,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.77,7.45,0,-1.$,75.86,0
3418.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.75,7.45,0,-1.$,75.86,0
3419.14,98.84,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.75,7.45,0,-1.$,75.86,0
3420.14,98.85,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.75,7.45,0,-1.$,75.86,0
3421.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.75,7.45,0,-1.$,75.86,0
3422.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.73,7.45,0,-1.$,75.86,0
3423.14,98.84,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.73,7.45,0,-1.$,75.86,0
3424.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.73,7.45,0,-1.$,75.86,0
3425.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.71,7.45,0,-1.$,75.86,0
3426.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.71,7.45,0,-1.$,75.86,0
3427.14,98.83,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.71,7.45,0,-1.$,75.86,0
3428.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.71,7.45,0,-1.$,75.86,0
3429.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.70,7.45,0,-1.$,75.86,0
3430.14,98.82,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.70,7.45,0,-1.$,75.86,0
3431.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.70,7.45,0,-1.$,75.86,0
3432.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.68,7.45,0,-1.$,75.86,0
3433.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.68,7.45,0,-1.$,75.86,0
3434.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.68,7.45,0,-1.$,75.86,0
3435.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.67,7.45,0,-1.$,75.85,0
3436.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.67,7.45,0,-1.$,75.85,0
3437.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.67,7.45,0,-1.$,75.85,0
3438.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.67,7.45,0,-1.$,75.85,0
3439.14,98.79,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.66,7.45,0,-1.$,75.85,0
3440.14,98.81,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.66,7.45,0,-1.$,75.85,0
3441.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.66,7.45,0,-1.$,75.85,0
3442.14,98.78,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.64,7.45,0,-1.$,75.85,0
3443.14,98.78,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.64,7.45,0,-1.$,75.85,0
3444.14,98.80,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.64,7.45,0,-1.$,75.85,0
3445.14,98.78,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.64,7.45,0,-1.$,75.85,0
3446.14,98.77,17.44,124.6,91.2,108.4,0.981,36.40,6.62,67.0,476.63,7.45,0,-1.$,75.85,0
3447.14,98.80,17.44,124.6,91.3,108.4,0.981,36.40,6.62,67.0,476.63,7.45,0,-1.$,75.85,0
3448.14,98.79,17.44,124.6,91.3,108.4,0.981,36.40,6.62,67.0,476.63,7.45,0,-1.$,75.85,0
3449.14,98.77,17.44,124.6,91.3,108.4,0.981,36.40,6.61,67.0,476.62,7.45,0,-1.$,75.85,0
3450.14,98.78,17.44,124.6,91.3,108.4,0.981,36.40,6.62,67.0,476.62,7.45,0,-1.$,75.85,0
3451.14,98.79,17.44,124.6,91.3,108.4,0.981,36.40,6.62,67.0,476.62,7.45,0,-1.$,75.85,0
3452.14,98.77,17.44,124.6,91.3,108.4,0.981,36.40,6.61,67.0,476.62,7.45,0,-1.$,75.85,0
3453.14,98.77,17.54,124.6,91.3,108.4,0.981,36.40,6.61,67.0,476.61,7.45,0,-1.$,75.85,0
3454.14,98.78,17.54,124.6,91.3,108.4,0.981,36.40,6.62,67.0,476.61,7.45,0,-1.$,75.85,0
3455.14,98.77,17.54,124.6,91.3,108.4,0.981,36.40,6.61,67.0,476.61,7.45,0,-1.$,75.85,0
3456.14,98.76,17.54,124.6,91.3,108.4,0.981,36.40,6.61,67.0,479.40,7.45,0,-1.$,75.84,0
3457.14,98.77,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.40,7.45,0,-1.$,75.84,0
3458.14,98.77,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.40,7.45,0,-1.$,75.84,0
3459.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.40,7.45,0,-1.$,75.84,0
3460.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.38,7.45,0,-1.$,75.84,0
3461.14,98.77,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.38,7.45,0,-1.$,75.84,0
3462.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.38,7.45,0,-1.$,75.84,0
3463.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.37,7.45,0,-1.$,75.84,0
3464.14,98.76,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.37,7.45,0,-1.$,75.84,0
3465.14,98.76,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.37,7.45,0,-1.$,75.84,0
3466.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.36,7.45,0,-1.$,75.84,0
3467.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.36,7.45,0,-1.$,75.84,0
3468.14,98.76,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.36,7.45,0,-1.$,75.84,0
3469.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.36,7.45,0,-1.$,75.84,0
3470.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.35,7.45,0,-1.$,75.83,0
3471.14,98.76,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.35,7.45,0,-1.$,75.83,0
3472.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.35,7.45,0,-1.$,75.83,0
3473.14,98.73,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.34,7.45,0,-1.$,75.83,0
3474.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.34,7.45,0,-1.$,75.83,0
3475.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.34,7.45,0,-1.$,75.83,0
3476.14,98.73,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.34,7.45,0,-1.$,75.83,0
3477.14,98.73,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.33,7.45,0,-1.$,75.83,0
3478.14,98.75,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.33,7.45,0,-1.$,75.83,0
3479.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.33,7.45,0,-1.$,75.83,0
3480.14,98.72,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.32,7.45,0,-1.$,75.83,0
3481.14,98.74,17.54,124.7,91.3,108.5,0.981,36.40,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3482.14,98.74,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3483.14,98.72,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3484.14,98.73,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3485.14,98.74,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3486.14,98.71,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.32,7.45,0,-1.$,75.82,0
3487.14,98.71,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.82,0
3488.14,98.73,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.82,0
3489.14,98.72,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.82,0
3490.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.82,0
3491.14,98.72,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.82,0
3492.14,98.73,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.81,0
3493.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.31,7.45,0,-1.$,75.81,0
3494.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3495.14,98.72,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3496.14,98.71,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3497.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3498.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3499.14,98.71,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3500.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.30,7.45,0,-1.$,75.81,0
3501.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.81,0
3502.14,98.71,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.81,0
3503.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.81,0
3504.14,98.68,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3505.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3506.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3507.14,98.68,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3508.14,98.68,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3509.14,98.70,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3510.14,98.68,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3511.14,98.67,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3512.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3513.14,98.69,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.29,7.45,0,-1.$,75.80,0
3514.14,98.66,17.54,124.7,91.3,108.5,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3515.14,98.68,17.54,124.8,91.3,108.5,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3516.14,98.69,17.54,124.8,91.3,108.5,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3517.14,98.66,17.54,124.8,91.3,108.5,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3518.14,98.66,17.54,124.8,91.3,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3519.14,98.68,17.54,124.8,91.3,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3520.14,98.66,17.54,124.8,91.3,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3521.14,98.65,17.54,124.8,91.3,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3522.14,98.67,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3523.14,98.68,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3524.14,98.65,17.54,124.8,91.3,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.79,0
3525.14,98.66,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3526.14,98.67,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3527.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3528.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3529.14,98.66,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3530.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3531.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3532.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3533.14,98.66,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3534.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.78,0
3535.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3536.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3537.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3538.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3539.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3540.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3541.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3542.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3543.14,98.65,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3544.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3545.14,98.62,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.77,0
3546.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3547.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3548.14,98.61,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3549.14,98.62,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3550.14,98.64,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3551.14,98.61,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3552.14,98.61,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3553.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3554.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3555.14,98.60,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.76,0
3556.14,98.62,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3557.14,98.63,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3558.14,98.60,17.54,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3559.14,98.60,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3560.14,98.62,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3561.14,98.60,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,479.28,7.45,0,-1.$,75.75,0
3562.14,98.59,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.75,0
3563.14,98.61,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,482.11,7.45,0,-1.$,75.75,0
3564.14,98.60,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,482.11,7.45,0,-1.$,75.75,0
3565.14,98.59,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.75,0
3566.14,98.59,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.75,0
3567.14,98.61,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.0,482.11,7.45,0,-1.$,75.74,0
3568.14,98.59,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3569.14,98.58,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3570.14,98.60,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3571.14,98.59,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3572.14,98.58,17.65,124.8,91.4,108.6,0.981,36.39,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3573.14,98.59,17.65,124.8,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3574.14,98.60,17.65,124.8,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3575.14,98.58,17.65,124.8,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3576.14,98.58,17.65,124.8,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3577.14,98.60,17.65,124.9,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3578.14,98.59,17.65,124.8,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.74,0
3579.14,98.57,17.65,124.9,91.4,108.6,0.981,36.38,6.61,67.1,482.11,7.45,0,-1.$,75.73,0
